Source Name	Comment [ENA_SAMPLE]	Comment [BioSD_SAMPLE]	Comment [Sample_description]	Comment [Sample_source_name]	Comment [Sample_title]	Characteristics [organism]	Characteristics[organism part]	Characteristics[sex]	Characteristics[developmental stage]	Characteristics [cell type]	Characteristics [genotype]	Characteristics [single cell quality]	Characteristics [submitted single cell quality]	Material Type	Protocol REF	Protocol REF	Protocol REF	Protocol REF	Extract Name	Comment[single cell isolation]	Comment[input molecule]	Comment[library construction]	Comment[end bias]	Comment[primer]	Comment[spike in]	Comment[spike in dilution]	Comment [UMI barcode]	Comment[LIBRARY_STRAND]	Comment [LIBRARY_LAYOUT]	Comment [LIBRARY_SOURCE]	Comment [LIBRARY_STRATEGY]	Comment [LIBRARY_SELECTION]	Comment [INSTRUMENT_MODEL]	Protocol REF	Protocol REF	Assay Name	Comment[technical replicate group]	Technology Type	Comment [ENA_EXPERIMENT]	Comment [Platform_title]	Scan Name	Comment [ENA_RUN]	Comment [FASTQ_URI]	FactorValue[single cell identifier]	FactorValue [cell type]
GSM2670359 1	SRS2287473	SAMN07245667	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_712-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670359 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1379	P-GSE100058-5	P-GSE100058-6	GSM2670359	not applicable	sequencing assay	SRX2921614	NextSeq 550 (Drosophila melanogaster)	SRR5686828_1.fastq.gz	SRR5686828	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686828/SRR5686828_1.fastq.gz	N357Barcode_712-503	olfactory projection neuron
GSM2670358 1	SRS2287474	SAMN07245668	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_711-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670358 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1380	P-GSE100058-5	P-GSE100058-6	GSM2670358	not applicable	sequencing assay	SRX2921613	NextSeq 550 (Drosophila melanogaster)	SRR5686827_2.fastq.gz	SRR5686827	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686827/SRR5686827_2.fastq.gz	N357Barcode_711-503	olfactory projection neuron
GSM2670358 1	SRS2287474	SAMN07245668	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_711-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670358 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1381	P-GSE100058-5	P-GSE100058-6	GSM2670358	not applicable	sequencing assay	SRX2921613	NextSeq 550 (Drosophila melanogaster)	SRR5686827_1.fastq.gz	SRR5686827	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686827/SRR5686827_1.fastq.gz	N357Barcode_711-503	olfactory projection neuron
GSM2670357 1	SRS2287471	SAMN07245669	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_710-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670357 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1382	P-GSE100058-5	P-GSE100058-6	GSM2670357	not applicable	sequencing assay	SRX2921612	NextSeq 550 (Drosophila melanogaster)	SRR5686826_2.fastq.gz	SRR5686826	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686826/SRR5686826_2.fastq.gz	N357Barcode_710-503	olfactory projection neuron
GSM2670357 1	SRS2287471	SAMN07245669	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_710-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670357 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1383	P-GSE100058-5	P-GSE100058-6	GSM2670357	not applicable	sequencing assay	SRX2921612	NextSeq 550 (Drosophila melanogaster)	SRR5686826_1.fastq.gz	SRR5686826	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686826/SRR5686826_1.fastq.gz	N357Barcode_710-503	olfactory projection neuron
GSM2670356 1	SRS2287472	SAMN07245670	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_707-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670356 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1384	P-GSE100058-5	P-GSE100058-6	GSM2670356	not applicable	sequencing assay	SRX2921611	NextSeq 550 (Drosophila melanogaster)	SRR5686825_2.fastq.gz	SRR5686825	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686825/SRR5686825_2.fastq.gz	N357Barcode_707-503	olfactory projection neuron
GSM2670356 1	SRS2287472	SAMN07245670	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_707-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670356 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1385	P-GSE100058-5	P-GSE100058-6	GSM2670356	not applicable	sequencing assay	SRX2921611	NextSeq 550 (Drosophila melanogaster)	SRR5686825_1.fastq.gz	SRR5686825	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686825/SRR5686825_1.fastq.gz	N357Barcode_707-503	olfactory projection neuron
GSM2670355 1	SRS2287470	SAMN07245671	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_706-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670355 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1386	P-GSE100058-5	P-GSE100058-6	GSM2670355	not applicable	sequencing assay	SRX2921610	NextSeq 550 (Drosophila melanogaster)	SRR5686824_2.fastq.gz	SRR5686824	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686824/SRR5686824_2.fastq.gz	N357Barcode_706-503	olfactory projection neuron
GSM2670355 1	SRS2287470	SAMN07245671	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_706-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670355 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1387	P-GSE100058-5	P-GSE100058-6	GSM2670355	not applicable	sequencing assay	SRX2921610	NextSeq 550 (Drosophila melanogaster)	SRR5686824_1.fastq.gz	SRR5686824	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686824/SRR5686824_1.fastq.gz	N357Barcode_706-503	olfactory projection neuron
GSM2670354 1	SRS2287467	SAMN07245672	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_705-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670354 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1388	P-GSE100058-5	P-GSE100058-6	GSM2670354	not applicable	sequencing assay	SRX2921609	NextSeq 550 (Drosophila melanogaster)	SRR5686823_2.fastq.gz	SRR5686823	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686823/SRR5686823_2.fastq.gz	N357Barcode_705-503	olfactory projection neuron
GSM2670354 1	SRS2287467	SAMN07245672	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_705-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670354 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1389	P-GSE100058-5	P-GSE100058-6	GSM2670354	not applicable	sequencing assay	SRX2921609	NextSeq 550 (Drosophila melanogaster)	SRR5686823_1.fastq.gz	SRR5686823	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/003/SRR5686823/SRR5686823_1.fastq.gz	N357Barcode_705-503	olfactory projection neuron
GSM2670353 1	SRS2287468	SAMN07245673	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_704-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670353 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1390	P-GSE100058-5	P-GSE100058-6	GSM2670353	not applicable	sequencing assay	SRX2921608	NextSeq 550 (Drosophila melanogaster)	SRR5686822_2.fastq.gz	SRR5686822	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686822/SRR5686822_2.fastq.gz	N357Barcode_704-503	olfactory projection neuron
GSM2670353 1	SRS2287468	SAMN07245673	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_704-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670353 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1391	P-GSE100058-5	P-GSE100058-6	GSM2670353	not applicable	sequencing assay	SRX2921608	NextSeq 550 (Drosophila melanogaster)	SRR5686822_1.fastq.gz	SRR5686822	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/002/SRR5686822/SRR5686822_1.fastq.gz	N357Barcode_704-503	olfactory projection neuron
GSM2670352 1	SRS2287469	SAMN07245674	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_703-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670352 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1392	P-GSE100058-5	P-GSE100058-6	GSM2670352	not applicable	sequencing assay	SRX2921607	NextSeq 550 (Drosophila melanogaster)	SRR5686821_2.fastq.gz	SRR5686821	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686821/SRR5686821_2.fastq.gz	N357Barcode_703-503	olfactory projection neuron
GSM2670352 1	SRS2287469	SAMN07245674	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_703-503]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670352 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1393	P-GSE100058-5	P-GSE100058-6	GSM2670352	not applicable	sequencing assay	SRX2921607	NextSeq 550 (Drosophila melanogaster)	SRR5686821_1.fastq.gz	SRR5686821	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/001/SRR5686821/SRR5686821_1.fastq.gz	N357Barcode_703-503	olfactory projection neuron
GSM2670411 1	SRS2287520	SAMN07245675	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_718-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670411 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1274	P-GSE100058-5	P-GSE100058-6	GSM2670411	not applicable	sequencing assay	SRX2921666	NextSeq 550 (Drosophila melanogaster)	SRR5686880_2.fastq.gz	SRR5686880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686880/SRR5686880_2.fastq.gz	N357Barcode_718-505	olfactory projection neuron
GSM2670411 1	SRS2287520	SAMN07245675	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_718-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670411 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1275	P-GSE100058-5	P-GSE100058-6	GSM2670411	not applicable	sequencing assay	SRX2921666	NextSeq 550 (Drosophila melanogaster)	SRR5686880_1.fastq.gz	SRR5686880	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/000/SRR5686880/SRR5686880_1.fastq.gz	N357Barcode_718-505	olfactory projection neuron
GSM2670410 1	SRS2287529	SAMN07245676	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_716-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670410 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1276	P-GSE100058-5	P-GSE100058-6	GSM2670410	not applicable	sequencing assay	SRX2921665	NextSeq 550 (Drosophila melanogaster)	SRR5686879_2.fastq.gz	SRR5686879	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686879/SRR5686879_2.fastq.gz	N357Barcode_716-505	olfactory projection neuron
GSM2670410 1	SRS2287529	SAMN07245676	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_716-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670410 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1277	P-GSE100058-5	P-GSE100058-6	GSM2670410	not applicable	sequencing assay	SRX2921665	NextSeq 550 (Drosophila melanogaster)	SRR5686879_1.fastq.gz	SRR5686879	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/009/SRR5686879/SRR5686879_1.fastq.gz	N357Barcode_716-505	olfactory projection neuron
GSM2670409 1	SRS2287522	SAMN07245677	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_715-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670409 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1278	P-GSE100058-5	P-GSE100058-6	GSM2670409	not applicable	sequencing assay	SRX2921664	NextSeq 550 (Drosophila melanogaster)	SRR5686878_2.fastq.gz	SRR5686878	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686878/SRR5686878_2.fastq.gz	N357Barcode_715-505	olfactory projection neuron
GSM2670409 1	SRS2287522	SAMN07245677	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_715-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670409 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1279	P-GSE100058-5	P-GSE100058-6	GSM2670409	not applicable	sequencing assay	SRX2921664	NextSeq 550 (Drosophila melanogaster)	SRR5686878_1.fastq.gz	SRR5686878	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/008/SRR5686878/SRR5686878_1.fastq.gz	N357Barcode_715-505	olfactory projection neuron
GSM2670408 1	SRS2287525	SAMN07245678	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_714-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670408 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1280	P-GSE100058-5	P-GSE100058-6	GSM2670408	not applicable	sequencing assay	SRX2921663	NextSeq 550 (Drosophila melanogaster)	SRR5686877_2.fastq.gz	SRR5686877	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686877/SRR5686877_2.fastq.gz	N357Barcode_714-505	olfactory projection neuron
GSM2670408 1	SRS2287525	SAMN07245678	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_714-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670408 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1281	P-GSE100058-5	P-GSE100058-6	GSM2670408	not applicable	sequencing assay	SRX2921663	NextSeq 550 (Drosophila melanogaster)	SRR5686877_1.fastq.gz	SRR5686877	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/007/SRR5686877/SRR5686877_1.fastq.gz	N357Barcode_714-505	olfactory projection neuron
GSM2670407 1	SRS2287524	SAMN07245679	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_712-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670407 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1282	P-GSE100058-5	P-GSE100058-6	GSM2670407	not applicable	sequencing assay	SRX2921662	NextSeq 550 (Drosophila melanogaster)	SRR5686876_2.fastq.gz	SRR5686876	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686876/SRR5686876_2.fastq.gz	N357Barcode_712-505	olfactory projection neuron
GSM2670407 1	SRS2287524	SAMN07245679	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_712-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670407 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1283	P-GSE100058-5	P-GSE100058-6	GSM2670407	not applicable	sequencing assay	SRX2921662	NextSeq 550 (Drosophila melanogaster)	SRR5686876_1.fastq.gz	SRR5686876	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/006/SRR5686876/SRR5686876_1.fastq.gz	N357Barcode_712-505	olfactory projection neuron
GSM2670406 1	SRS2287517	SAMN07245680	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_711-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670406 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1284	P-GSE100058-5	P-GSE100058-6	GSM2670406	not applicable	sequencing assay	SRX2921661	NextSeq 550 (Drosophila melanogaster)	SRR5686875_2.fastq.gz	SRR5686875	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686875/SRR5686875_2.fastq.gz	N357Barcode_711-505	olfactory projection neuron
GSM2670406 1	SRS2287517	SAMN07245680	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_711-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670406 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1285	P-GSE100058-5	P-GSE100058-6	GSM2670406	not applicable	sequencing assay	SRX2921661	NextSeq 550 (Drosophila melanogaster)	SRR5686875_1.fastq.gz	SRR5686875	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/005/SRR5686875/SRR5686875_1.fastq.gz	N357Barcode_711-505	olfactory projection neuron
GSM2670405 1	SRS2287523	SAMN07245681	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_710-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670405 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1286	P-GSE100058-5	P-GSE100058-6	GSM2670405	not applicable	sequencing assay	SRX2921660	NextSeq 550 (Drosophila melanogaster)	SRR5686874_2.fastq.gz	SRR5686874	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686874/SRR5686874_2.fastq.gz	N357Barcode_710-505	olfactory projection neuron
GSM2670405 1	SRS2287523	SAMN07245681	Single cell processed data files: df_libs.csv, htseq.tab, STAR.tab	olfactory projection neuron	GH146-GFP [N357Barcode_710-505]	Drosophila melanogaster	brain	mixed sex population	pupal stage	olfactory projection neuron	GH146-GAL4	OK	1	cell	P-GSE100058-1	P-GSE100058-2	P-GSE100058-3	P-GSE100058-4	GSM2670405 extract 1	FACS	polyA RNA	smart-seq2	none	oligo-dT	none	not applicable	none	not applicable	PAIRED	transcriptomic	OTHER	other	Illumina NextSeq 1287	P-GSE100058-5	P-GSE100058-6	GSM2670405	not applicable	sequencing assay	SRX2921660	NextSeq 550 (Drosophila melanogaster)	SRR5686874_1.fastq.gz	SRR5686874	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR568/004/SRR5686874/SRR5686874_1.fastq.gz	N357Barcode_710-505	olfactory projection neuron
